id,url,name,description,num_stars,num_forks,num_issues,num_commits,num_contributors,active_days,last_commit_at,num_functions,used_platforms,used_frameworks,num_packages,num_published_packages,num_faas_handlers,num_faas_runtime_dependencies
183087684,https://github.com/awslabs/aws-streaming-media-analytics,aws-streaming-media-analytics,AWS Streaming Media Analytics is a serverless end-to-end solution for analyzing the video streaming experience,39,15,32,115,5,1604,2023-09-14T06:34:47Z,4,aws,aws_cloudformation_and_sam,6,0,5,0
184126748,https://github.com/open-telemetry/opentelemetry.io,opentelemetry.io,The OpenTelemetry website and documentation,461,922,4448,3087,452,1843,2024-05-15T18:06:12Z,0,netlify,netlify,2,0,0,0
184143691,https://github.com/OctoLinker/octolinker-site,octolinker-site,Home of,6,3,113,144,8,1611,2023-11-01T12:11:33Z,0,,,1,0,0,0
185329159,https://github.com/tmpmachine/codetmp,codetmp,"Web IDE for serverless static web development (Divless-HTML, HTML, CSS, and JS). Supports deployment to Firebase hosting. Code synced to Google Drive account.",10,3,12,672,2,1792,2024-04-02T07:14:17Z,0,,,1,0,0,0
185531534,https://github.com/lumigo-io/lumigo-node,lumigo-node,Lumigo's Node.js Distributed Tracing and Performance Agent,74,13,483,1117,30,1826,2024-05-07T08:30:09Z,0,,,3,0,0,0
185643143,https://github.com/razee-io/Razeedash-api,Razeedash-api,API used by razeedash,6,26,1358,1910,28,1785,2024-03-27T15:34:40Z,0,,,1,0,0,0
186109349,https://github.com/ownstats/ownstats,ownstats,"Host your own website statistics on AWS via CloudFront, S3, Glue and Athena. Use the analytics tool of your choice",45,4,9,60,-1,1469,2023-05-19T12:51:21Z,3,aws,serverless;aws_cloudformation_and_sam,1,0,3,0
186862781,https://github.com/epistemik-co/staple-api,staple-api,Staple API - a structured data API,33,4,78,423,5,1329,2023-01-03T09:31:26Z,0,,,1,0,0,0
187111872,https://github.com/microsoft/dicom-server,dicom-server,OSS Implementation of DICOMweb standard,425,158,3417,2518,44,1778,2024-03-28T17:54:35Z,0,azure,azure_resource_manager,1,0,0,0
188504618,https://github.com/smallbets/userbase,userbase,"Create secure and private web apps using only static JavaScript, HTML, and CSS.",2241,123,430,1369,12,1525,2023-07-28T06:18:33Z,0,aws,aws_cloudformation_and_sam,8,0,0,0
188848542,https://github.com/juanelas/paillier-bigint,paillier-bigint,An implementation of the Paillier cryptosystem using native JS implementation of BigInt,40,8,19,101,3,1495,2023-06-30T12:37:07Z,0,,,1,0,0,0
189145916,https://github.com/architect/sandbox,sandbox,Architect dev server: run full Architect projects locally & offline in a sandbox,35,30,684,1629,26,1797,2024-04-29T22:20:40Z,0,,,2,0,0,0
189404545,https://github.com/Cvmcosta/ltijs,ltijs,Turn your application into a fully integratable LTI 1.3 tool provider.,274,56,222,470,10,1798,2024-05-01T19:38:59Z,0,,,1,0,0,0
189621607,https://github.com/github/docs,docs,The open-source repo for docs.github.com,15427,57660,21040,47799,434,4145,2024-05-15T21:30:03Z,0,azure,azure_resource_manager,1,0,0,0
189984962,https://github.com/datopian/frontend-v2,frontend-v2,CKAN / Data Portal frontend as microservice in pure Javascript (Node).,37,18,253,595,17,1481,2023-06-23T10:58:51Z,0,,,1,0,0,0
190069719,https://github.com/appwrite/sdk-for-node,sdk-for-node,[READ-ONLY] Official Appwrite Node.js SDK 🟢,178,31,85,193,9,1780,2024-04-17T21:48:33Z,0,,,1,0,0,0
190130673,https://github.com/last-rev-llc/contentful-ui-extensions,contentful-ui-extensions,Useful UI Extensions we use at Last Rev for customer projects,19,3,143,92,12,1689,2024-01-18T14:10:56Z,0,,,1,0,0,0
190495155,https://github.com/zapier/zapier-platform,zapier-platform,The SDK for you to build an integration on Zapier,300,179,776,3794,65,2750,2024-05-08T08:47:07Z,0,,,6,0,0,0
190607070,https://github.com/serverless/eslint-config,eslint-config,Common ESLint & Prettier config for Serverless projects,27,7,31,154,3,1477,2023-06-22T11:28:47Z,0,,,1,0,0,0
191107543,https://github.com/jufeng98/java-master,java-master,Java高手之路,123,65,72,192,-1,1794,2024-05-08T08:56:54Z,0,,,3,0,0,0
191229076,https://github.com/awslabs/aws-sync-routes,aws-sync-routes,Synchronizes the specified route from the main/default route table to all custom route tables in the VPC.,17,15,19,104,3,1753,2024-03-28T18:18:10Z,1,aws,aws_cloudformation_and_sam,1,0,1,0
192655573,https://github.com/samvera/serverless-iiif,serverless-iiif,IIIF Image API 2.1 & 3.0 server in an AWS Serverless Application,67,21,139,210,12,1742,2024-03-25T21:31:59Z,3,aws,aws_cloudformation_and_sam,3,0,0,0
192695521,https://github.com/strapi-community/strapi-provider-upload-google-cloud-storage,strapi-provider-upload-google-cloud-storage," Google Cloud Storage Upload Provider for Strapi",201,83,189,112,25,1742,2024-03-26T15:47:45Z,0,,,1,0,0,0
193235025,https://github.com/airqo-platform/AirQo-api,AirQo-api,This repo contains API definitions for the AirQo platform,20,16,3183,16755,25,1788,2024-05-14T23:02:11Z,3,firebase,firebase,8,0,0,1
195349981,https://github.com/adobe/aio-lib-analytics,aio-lib-analytics,Adobe I/O Javascript SDK wrapping Adobe Analytics 2.0 APIs,6,5,90,99,14,1755,2024-04-24T16:06:23Z,0,,,1,0,0,0
195425898,https://github.com/frodal/GUIwrapper,GUIwrapper,A simple cross platform graphical user interface (GUI) wrapper to launch executable desktop applications,11,2,72,239,2,1766,2024-05-05T11:36:33Z,0,,,1,0,0,0
195739063,https://github.com/overshard/timelite,timelite,Why is it 5 AM? Isn't there something simple I can use to track what I'm doing with all this time?,260,18,37,233,6,1366,2023-04-04T15:36:37Z,0,,,1,0,0,0
196399712,https://github.com/architect/deploy,deploy,Deployment module for shipping @architect projects to the cloud,6,18,362,1033,12,1755,2024-04-30T15:59:18Z,0,,,1,0,0,0
196472570,https://github.com/FormidableLabs/badges,badges,More advanced badges for your projects using Travis or Sauce Labs.,5,1,116,162,10,3073,2024-04-23T16:47:56Z,1,aws,serverless,1,0,1,0
197530275,https://github.com/nttgin/BGPalerter,BGPalerter,"BGP and RPKI monitoring tool. Pre-configured for real-time detection of visibility loss, RPKI invalid announcements, hijacks, ROA misconfiguration, and more.",747,138,1304,2568,53,1704,2024-02-12T12:57:32Z,0,,,1,0,0,0
198233776,https://github.com/TBS-EACPD/infobase,infobase,Source code for GC InfoBase / Code source de l'InfoBase du GC,30,5,1577,11422,20,4283,2024-05-13T15:07:33Z,0,,,4,0,0,0
199031769,https://github.com/code4romania/seismic-risc,seismic-risc,Web app for keeping track of buildings in danger of collapsing in the event of an earthquake,34,67,976,512,38,1715,2024-04-05T09:23:45Z,0,,,1,0,0,0
199078599,https://github.com/ApayRus/frazy,frazy,Educational player with phrasal playback and parallel multi-language subtitles. Online subtitles/captions editor. ,16,4,85,502,2,1676,2024-02-18T10:58:54Z,1,firebase,firebase,2,0,0,1
199490509,https://github.com/adobe/aio-lib-files,aio-lib-files,An abstraction on top of cloud blob storage exposing a file system like API,10,14,149,154,13,1730,2024-04-24T16:04:50Z,0,,,1,0,0,0
200164740,https://github.com/adobe/aio-lib-campaign-standard,aio-lib-campaign-standard,Adobe I/O Javascript SDK wrapping Adobe Campaign Standard APIs,7,5,125,191,11,1727,2024-04-24T16:08:45Z,0,,,1,0,0,0
201442335,https://github.com/arlac77/svelte-session-manager,svelte-session-manager,Session store for svelte (currently only for JWT),104,7,2446,2952,7,1742,2024-05-15T23:40:49Z,0,,,1,0,0,0
201554482,https://github.com/GoogleCloudPlatform/dialogflow-integrations,dialogflow-integrations,"Dialogflow integrations with multiple platforms including KIK, Skype, Spark, Twlio, Twitter and Viber",236,490,238,370,17,1462,2023-08-10T23:30:16Z,0,gcp,gcp_functions,22,0,0,1
201978761,https://github.com/Superalgos/Superalgos,Superalgos,"Free, open-source crypto trading bot, automated bitcoin / cryptocurrency trading software, algorithmic trading bots. Visually design your crypto trading bot, leveraging an integrated charting system, data-mining, backtesting, paper trading, and multi-server crypto bot deployments.",3817,5362,5059,23240,185,2184,2024-01-31T18:29:38Z,0,,,6,0,0,0
202357619,https://github.com/newrelic/nr1-cloud-optimize,nr1-cloud-optimize,"NR1 Cloud Optimize allows you to Identify right-sizing opportunities and potential savings of your AWS, GCP, and Azure instances across your cloud environment.",48,37,154,350,25,1705,2024-04-26T04:16:11Z,3,aws,serverless,3,0,2,0
202454261,https://github.com/blackflux/node-tdd,node-tdd,Drop in extension for mocha to abstract commonly used test setups,6,4,1433,2580,5,1702,2024-04-12T01:13:26Z,0,,,1,0,0,0
202777480,https://github.com/prodigyeducation/branch-cleaner,branch-cleaner,🚯 Delete unused branches on Slack,16,0,87,149,5,1605,2024-01-11T18:40:43Z,0,netlify,netlify,1,0,0,0
202848476,https://github.com/yeungon/In-JavaScript-we-trust,In-JavaScript-we-trust,"Embrace JavaScript naturally and confidently with coding challenges crafted not only for beginners but for JavaScript lovers, regardless of their level of expertise.",1470,310,16,165,3,1234,2023-01-02T10:06:05Z,0,,,0,0,0,0
202942669,https://github.com/oliwarner/django-multifactor,django-multifactor,Drop-in multifactor authentication subsystem for Django.,20,11,85,142,6,1720,2024-05-02T12:46:11Z,0,,,1,0,0,0
203506793,https://github.com/RabbitHouseCorp/ChinoKafuu,ChinoKafuu,🐰 | An incredible bot which can help you in your daily routine in your guild whenever you need it.,59,13,637,4134,18,1706,2024-04-21T19:02:46Z,0,,,3,0,0,0
203894877,https://github.com/AlexJSully/Publication-Figures-Web-Scraping,Publication-Figures-Web-Scraping,This tool provides a method for scrapping through NCBI's PubMed publications and retrieving the figures from open access and publicly available publications.,5,1,213,123,4,1459,2023-08-03T16:30:48Z,0,,,1,0,0,0
204768146,https://github.com/felipefialho/felipefialho.com,felipefialho.com,😺 My personal website,265,46,803,2262,34,3979,2024-03-07T23:20:15Z,0,netlify,netlify,1,0,0,0
205410194,https://github.com/Azure/functions-container-action,functions-container-action,Enable GitHub developers to deploy to Azure Function Apps Containers using GitHub Actions,24,14,49,47,14,1679,2024-04-04T17:05:27Z,0,,,1,0,0,0
206008476,https://github.com/GoogleCloudPlatform/datashare-toolkit,datashare-toolkit,DIY commercial datasets on Google Cloud Platform,85,24,702,380,7,1173,2023-01-09T19:11:43Z,1,gcp,gcp_functions;terraform,5,0,0,1
206346314,https://github.com/lf-energy/lfenergy-landscape,lfenergy-landscape,"🌄 The intent is for the Landscape to be a living document that developers, investors, vendors, researchers and others can use as a resource.",20,13,878,2860,18,1911,2024-05-15T05:17:23Z,0,netlify,netlify,1,0,0,0
206882421,https://github.com/hackclub/hack.af,hack.af,Hack Club's PostgreSQL-based shortlink router. Now running serverlessly!,24,20,102,245,21,1699,2024-05-02T16:48:35Z,0,,,1,0,0,0
207305016,https://github.com/adobe/aio-lib-state,aio-lib-state,A JavaScript abstraction on top of distributed/cloud DBs that exposes a simple state persistence API.,10,12,156,170,15,1714,2024-04-29T12:53:50Z,0,,,1,0,0,0
208049156,https://github.com/soygul/QuanticDev,QuanticDev,QuanticDev's Engineering and Software Development Resources,175,46,78,676,5,1398,2023-07-11T10:47:11Z,0,,,1,0,0,0
209786259,https://github.com/navikt/amplitude-proxy,amplitude-proxy,Application that whitelists and forwards traffic to amplitudes servers.,6,5,510,404,11,1664,2024-04-10T10:49:10Z,0,,,1,0,0,0
209829177,https://github.com/MeasureAuthoringTool/MeasureAuthoringTool,MeasureAuthoringTool,Measure Authoring Tool Code with commit history,9,4,1019,11818,24,4146,2024-04-04T16:47:59Z,0,,,1,0,0,0
210032866,https://github.com/ubc-biztech/bt-web,bt-web,BizTech's React web app for admins to manage events and members.,5,0,571,1824,29,1643,2024-03-22T01:10:39Z,4,firebase;aws,firebase;aws_cloudformation_and_sam,1,0,0,0
210334429,https://github.com/strapi/community-content,community-content,Contribute and collaborate on educational content for the Strapi Community,555,400,1407,1162,119,1655,2024-04-04T20:00:39Z,0,,,0,0,0,0
210832266,https://github.com/ortexx/metastocle,metastocle,Decentralized data storage,7,3,20,97,2,1619,2024-03-01T03:09:55Z,0,,,1,0,0,0
210916027,https://github.com/JaneJeon/blink,blink,"Modern, lightweight, planet-scale link shortener for teams 🎉",243,21,800,1431,5,1436,2023-08-31T09:16:39Z,0,,,2,0,0,0
211158675,https://github.com/adobe/helix-run-query,helix-run-query,service that executes queries on BigQuery datasets generated by Helix-Logging,6,11,1122,2239,20,1798,2024-05-14T05:56:48Z,0,,,1,0,0,0
211381955,https://github.com/leeoniya/uPlot,uPlot,"📈 A small, fast chart for time series, lines, areas, ohlc & bars",8413,368,949,1418,38,1647,2024-04-02T03:19:22Z,0,,,1,0,0,0
211881876,https://github.com/platformio/platformio-home,platformio-home,PlatformIO Home,92,62,7854,615,6,2107,2023-05-15T16:24:38Z,0,,,1,0,0,0
212986389,https://github.com/Ledgy/TrainTrack,TrainTrack,Keep our planet on track,10,9,15,222,10,1449,2023-09-23T14:27:13Z,0,netlify,netlify,1,0,1,0
213169660,https://github.com/maierj/fastlane-action,fastlane-action,A GitHub action for executing fastlane lanes.,310,36,113,694,6,1601,2024-02-23T16:50:54Z,0,,,1,0,0,0
213264451,https://github.com/JackMcKew/jackmckew.dev,jackmckew.dev,Powered by Pelican + Github Actions + Netlify,11,9,119,827,2,1625,2024-03-19T05:41:09Z,0,,,0,0,0,0
214377595,https://github.com/rudderlabs/rudder-sdk-js,rudder-sdk-js,JavaScript SDK for RudderStack - the Customer Data Platform for Developers.,127,76,1672,3321,73,1728,2024-05-13T06:44:37Z,0,,,9,0,0,0
214514966,https://github.com/StrandedKitty/three-csm,three-csm,☀️ Cascaded shadow maps (CSMs) implementation for Three.js,282,18,41,68,8,1522,2023-12-11T11:04:59Z,0,,,1,0,0,0
214610929,https://github.com/netnr/workers,workers,Cloudflare Workers,318,121,20,57,2,1572,2024-01-31T07:51:44Z,2,cloudflare,wrangler,1,0,0,0
214976588,https://github.com/ollionorg/gcp-cnci,gcp-cnci,Cloud Native CI/CD on GCP,10,8,53,45,7,1411,2023-08-25T07:18:40Z,0,,,2,0,0,0
215356036,https://github.com/appium/appium-geckodriver,appium-geckodriver,Support for Geckodriver (Firefox driver) within Appium,14,8,111,124,5,1668,2024-05-09T16:30:36Z,0,,,1,0,0,0
215885888,https://github.com/HubSpot/hubspot-cli,hubspot-cli,A CLI for HubSpot,141,55,1067,4346,35,1672,2024-05-15T20:33:20Z,0,,,4,0,120,0
216773481,https://github.com/timqian/chinese-independent-blogs,chinese-independent-blogs,中文独立博客列表,18140,2322,1736,3332,445,1665,2024-05-13T11:05:05Z,0,,,1,0,0,0
217057445,https://github.com/adobe/aio-sdk,aio-sdk,Module that contains all the Adobe I/O SDKs,9,12,48,65,12,1643,2024-04-24T16:07:34Z,0,,,1,0,0,0
217931097,https://github.com/thosgood/maths-dictionary,maths-dictionary,multilingual dictionary of mathematical terminology,16,9,45,468,8,1647,2024-04-30T23:30:57Z,0,,,0,0,0,0
218678936,https://github.com/adeira/universe,universe,":crystal_ball: MAIN MONOREPO :crystal_ball: all new code, issues, and pull requests goes here",55,8,7713,11220,23,2519,2024-05-13T05:00:46Z,0,vercel,vercel,36,0,0,0
218987436,https://github.com/manage-invite/manage-invite-bot,manage-invite-bot,"🏆  ManageInvite is the best bot to manage your server invites! Easy to setup, and complete!",181,84,569,1143,8,1239,2023-03-21T18:26:45Z,0,,,1,0,0,0
219031124,https://github.com/EmaSuriano/gatsby-theme-jsonresume,gatsby-theme-jsonresume,A Gatsby Theme with JSONResume to host your Resume in HTML and PDF,24,5,475,502,4,1469,2023-11-09T10:04:52Z,0,,,3,0,0,0
219649445,https://github.com/cypress-io/github-action,github-action,GitHub Action for running Cypress end-to-end & component tests,1287,300,1180,918,42,1646,2024-05-13T19:48:20Z,0,,,1,0,0,0
220216886,https://github.com/signum-network/signum-account-activator,signum-account-activator,A service to activate Signum accounts,9,4,39,121,2,1158,2023-01-08T21:44:37Z,0,vercel,vercel,1,0,0,0
220386210,https://github.com/aws-actions/amazon-ecs-deploy-task-definition,amazon-ecs-deploy-task-definition,Registers an Amazon ECS task definition and deploys it to an ECS service.,597,217,548,574,21,1654,2024-05-10T17:36:31Z,0,,,1,0,0,0
220389860,https://github.com/aws-actions/amazon-ecr-login,amazon-ecr-login,Logs into Amazon ECR with the local Docker client.,856,168,624,726,27,1442,2023-10-11T21:47:53Z,0,,,1,0,0,0
220571062,https://github.com/aws-solutions/distributed-load-testing-on-aws,distributed-load-testing-on-aws,Distributed Load Testing on AWS,313,111,188,50,16,1621,2024-04-16T15:47:36Z,0,,,11,0,16,0
220737667,https://github.com/CatChen/versioned-storage,versioned-storage,Local storage with versioning.,12,1,672,789,4,1645,2024-05-12T04:21:21Z,0,,,1,0,0,0
220830311,https://github.com/brave/slim-list-lambda,slim-list-lambda,Lambda function for reducing EasyList + EasyPrivacy for use in iOS clients,7,6,108,273,10,1645,2024-03-05T18:12:19Z,5,aws,aws_cloudformation_and_sam,1,0,0,0
222556287,https://github.com/amazon-connect/amazon-connect-chatjs,amazon-connect-chatjs,Amazon Connect ChatJS - a browser-based contact center integration API for Chat on the Agent and Customer side.,87,55,216,191,24,1591,2024-03-27T20:36:14Z,0,,,1,0,0,0
222564188,https://github.com/newrelic/newrelic-lambda-layers,newrelic-lambda-layers,Source code and utilities to build and publish New Relic's public AWS Lambda layers.,32,36,221,414,26,1675,2024-05-09T17:41:06Z,0,,,2,0,0,0
222988131,https://github.com/dimailn/vrf,vrf,Declarative scalable ui-agnostic markup-based Vue forms,9,3,98,814,5,1526,2024-01-23T15:20:17Z,0,,,1,0,0,0
223129412,https://github.com/tmfg/digitraffic-cdk,digitraffic-cdk,Digitraffic CDK apps,5,2,43,3418,10,1625,2024-05-03T10:52:50Z,0,,,37,0,0,0
223498871,https://github.com/porsager/postgres,postgres,"Postgres.js - The Fastest full featured PostgreSQL client for Node.js, Deno, Bun and CloudFlare",6569,243,770,583,64,1635,2024-05-15T10:33:15Z,0,,,4,0,0,0
